Transaction_ID,Date,Drug_Name,Batch_Number,Qty_Sold,MRP_Unit_Price,Total_Amount
TXN-15197,2024-06-05,Telma 40,TEL-2405-79,2,220,440
TXN-15198,2024-06-05,Glycomet 500,GLY-2404-57,3,22.5,67.5
TXN-15199,2024-06-05,Azithral 500,AZI-2405-91,1,118.5,118.5
TXN-15200,2024-06-05,Glycomet 500,GLY-2405-45,3,22.5,67.5
TXN-15201,2024-06-05,Azithral 500,AZI-2404-28,5,118.5,592.5
TXN-15202,2024-06-05,Telma 40,TEL-2405-79,5,220,1100
TXN-15203,2024-06-05,Telma 40,TEL-2405-85,3,220,660
TXN-15204,2024-06-05,Dolo 650,DOL-2405-47,6,30,180
TXN-15205,2024-06-05,Glycomet 500,GLY-2404-57,2,22.5,45
TXN-15206,2024-06-05,Pan 40,PAN-2405-38,2,155,310
TXN-15207,2024-06-06,Dolo 650,DOL-2405-35,6,30,180
TXN-15208,2024-06-06,Dolo 650,DOL-2405-47,4,30,120
TXN-15209,2024-06-06,Pan 40,PAN-2405-38,5,155,775
TXN-15210,2024-06-06,Dolo 650,DOL-2404-55,8,30,240
TXN-15211,2024-06-06,Pan 40,PAN-2404-41,3,155,465
TXN-15212,2024-06-06,Pan 40,PAN-2404-41,1,155,155
TXN-15213,2024-06-06,Azithral 500,AZI-2405-58,3,118.5,355.5
TXN-15214,2024-06-06,Dolo 650,DOL-2404-55,7,30,210
TXN-15215,2024-06-06,Azithral 500,AZI-2405-58,2,118.5,237
TXN-15216,2024-06-06,Dolo 650,DOL-2404-55,4,30,120
TXN-15217,2024-06-07,Allegra 120,ALL-2404-16,1,198,198
TXN-15218,2024-06-07,Dolo 650,,7,30,210
TXN-15219,2024-06-07,Glycomet 500,GLY-2404-57,1,22.5,22.5
TXN-15220,2024-06-07,Pan 40,PAN-2405-18,1,155,155
TXN-15221,2024-06-07,Telma 40,TEL-2405-85,4,220,880
TXN-15222,2024-06-07,Telma 40,TEL-2405-79,3,220,660
TXN-15223,2024-06-07,Dolo 650,DOL-2405-35,6,30,180
TXN-15224,2024-06-07,Allegra 120,ALL-2405-91,2,198,396
TXN-15225,2024-06-07,Allegra 120,ALL-2405-91,3,198,594
TXN-15226,2024-06-07,Dolo 650,DOL-2404-55,8,30,240
TXN-15227,2024-06-07,Allegra 120,ALL-2404-16,5,198,990
TXN-15228,2024-06-08,Pan 40,PAN-2405-38,3,155,465
TXN-15229,2024-06-08,Azithral 500,AZI-2405-91,1,118.5,118.5
TXN-15230,2024-06-08,Telma 40,TEL-2405-85,5,220,1100
TXN-15231,2024-06-08,Dolo 650,DOL-2405-47,9,30,270
TXN-15232,2024-06-08,Azithral 500,AZI-2405-58,1,118.5,118.5
TXN-15233,2024-06-08,Dolo 650,DOL-2405-47,6,30,180
TXN-15234,2024-06-08,Allegra 120,ALL-2404-16,4,198,792
TXN-15235,2024-06-08,Dolo 650,DOL-2404-55,8,30,240
TXN-15236,2024-06-08,Allegra 120,ALL-2405-63,3,198,594
TXN-15237,2024-06-08,Glycomet 500,GLY-2404-57,2,22.5,45
TXN-15238,2024-06-08,Pan 40,PAN-2405-38,1,155,155
TXN-15239,2024-06-09,Azithral 500,AZI-2405-58,4,118.5,474
TXN-15240,2024-06-09,Azithral 500,AZI-2405-58,5,118.5,592.5
TXN-15241,2024-06-09,Telma 40,TEL-2404-50,3,220,660
TXN-15242,2024-06-09,Dolo 650,DOL-2405-35,9,30,270
TXN-15243,2024-06-09,Pan 40,PAN-2405-38,1,155,155
TXN-15244,2024-06-09,Glycomet 500,,5,22.5,112.5
TXN-15245,2024-06-09,Allegra 120,ALL-2405-63,1,198,198
TXN-15246,2024-06-09,Telma 40,,4,220,880
TXN-15247,2024-06-09,Glycomet 500,GLY-2404-57,4,22.5,90
TXN-15248,2024-06-09,Pan 40,PAN-2405-18,5,155,775
TXN-15249,2024-06-09,Allegra 120,ALL-2404-16,5,198,990
TXN-15250,2024-06-09,Dolo 650,DOL-2404-55,5,30,150
TXN-15251,2024-06-09,Allegra 120,ALL-2405-63,1,198,198
TXN-15252,2024-06-09,Dolo 650,DOL-2404-55,6,30,180
TXN-15253,2024-06-09,Telma 40,TEL-2405-85,4,220,880
TXN-15254,2024-06-10,Dolo 650,DOL-2405-47,3,30,90
TXN-15255,2024-06-10,Glycomet 500,GLY-2405-32,2,22.5,45
TXN-15256,2024-06-10,Telma 40,TEL-2405-85,2,220,440
TXN-15257,2024-06-10,Glycomet 500,GLY-2405-45,5,22.5,112.5
TXN-15258,2024-06-10,Azithral 500,AZI-2405-58,3,118.5,355.5
TXN-15259,2024-06-10,Allegra 120,ALL-2405-91,3,198,594
TXN-15260,2024-06-10,Dolo 650,DOL-2405-47,9,30,270
TXN-15261,2024-06-10,Pan 40,PAN-2405-38,5,155,775
TXN-15262,2024-06-10,Telma 40,TEL-2405-79,2,220,440
TXN-15263,2024-06-11,Azithral 500,AZI-2404-28,2,118.5,237
TXN-15264,2024-06-11,Pan 40,,3,155,465
TXN-15265,2024-06-11,Dolo 650,,7,30,210
TXN-15266,2024-06-11,Pan 40,PAN-2404-41,5,155,775
TXN-15267,2024-06-11,Glycomet 500,GLY-2405-32,3,22.5,67.5
TXN-15268,2024-06-11,Allegra 120,ALL-2405-91,1,198,198
TXN-15269,2024-06-11,Glycomet 500,,5,22.5,112.5
TXN-15270,2024-06-11,Azithral 500,AZI-2405-58,4,118.5,474
TXN-15271,2024-06-11,Telma 40,TEL-2405-85,1,220,220
TXN-15272,2024-06-11,Allegra 120,ALL-2405-91,1,198,198
TXN-15273,2024-06-11,Allegra 120,ALL-2404-16,3,198,594
TXN-15274,2024-06-11,Dolo 650,DOL-2405-35,6,30,180
TXN-15275,2024-06-11,Telma 40,TEL-2404-50,5,220,1100
TXN-15276,2024-06-11,Allegra 120,ALL-2405-91,1,198,198
TXN-15277,2024-06-12,Azithral 500,AZI-2405-91,2,118.5,237
TXN-15278,2024-06-12,Dolo 650,DOL-2404-55,4,30,120
TXN-15279,2024-06-12,Dolo 650,DOL-2405-47,6,30,180
TXN-15280,2024-06-12,Dolo 650,DOL-2404-55,6,30,180
TXN-15281,2024-06-12,Dolo 650,DOL-2404-55,5,30,150
TXN-15282,2024-06-13,Allegra 120,,4,1980,792
TXN-15283,2024-06-13,Azithral 500,AZI-2404-28,2,118.5,237
TXN-15284,2024-06-13,Allegra 120,ALL-2405-63,5,198,990
TXN-15285,2024-06-13,Allegra 120,ALL-2405-63,4,198,792
TXN-15286,2024-06-13,Allegra 120,ALL-2405-63,1,198,198
TXN-15287,2024-06-13,Pan 40,PAN-2404-41,2,155,310
TXN-15288,2024-06-13,Dolo 650,DOL-2404-55,5,30,150
TXN-15289,2024-06-13,Pan 40,PAN-2405-18,5,155,775
TXN-15290,2024-06-13,Pan 40,PAN-2404-41,2,155,310
TXN-15291,2024-06-13,Pan 40,PAN-2405-18,3,155,465
TXN-15292,2024-06-13,Azithral 500,AZI-2405-91,1,118.5,118.5
TXN-15293,2024-06-13,Azithral 500,AZI-2405-91,2,118.5,237
TXN-15294,2024-06-13,Allegra 120,,1,198,198
TXN-15295,2024-06-13,Azithral 500,AZI-2404-28,3,118.5,355.5
TXN-15296,2024-06-13,Allegra 120,ALL-2405-91,3,198,594
TXN-15297,2024-06-14,Allegra 120,ALL-2405-63,4,198,792
TXN-15298,2024-06-14,Telma 40,TEL-2405-79,3,220,660
TXN-15299,2024-06-14,Allegra 120,ALL-2405-63,5,,990
TXN-15300,2024-06-14,Glycomet 500,GLY-2404-57,5,22.5,112.5
TXN-15301,2024-06-14,Pan 40,PAN-2405-18,5,155,775
TXN-15302,2024-06-14,Glycomet 500,,3,22.5,67.5
TXN-15303,2024-06-15,Pan 40,PAN-2405-38,1,155,155
TXN-15304,2024-06-15,Azithral 500,AZI-2404-28,1,118.5,118.5
TXN-15305,2024-06-15,Glycomet 500,,2,22.5,45
TXN-15306,2024-06-15,Dolo 650,DOL-2404-55,6,30,180
TXN-15307,2024-06-15,Telma 40,TEL-2405-85,3,220,660
TXN-15308,2024-06-15,Glycomet 500,GLY-2405-32,5,22.5,112.5
TXN-15309,2024-06-15,Pan 40,PAN-2404-41,5,155,775
TXN-15310,2024-06-15,Glycomet 500,GLY-2404-57,1,22.5,22.5
TXN-15311,2024-06-15,Telma 40,TEL-2404-50,3,220,660
TXN-15312,2024-06-15,Dolo 650,DOL-2404-55,7,30,210
TXN-15313,2024-06-15,Dolo 650,DOL-2405-47,8,30,240
TXN-15314,2024-06-16,Dolo 650,DOL-2405-47,4,30,120
TXN-15315,2024-06-16,Pan 40,PAN-2405-18,2,155,310
TXN-15316,2024-06-16,Azithral 500,AZI-2405-91,1,118.5,118.5
TXN-15317,2023-01-01,Telma 40,TEL-2404-50,1,220,220
TXN-15318,2024-06-16,Pan 40,PAN-2404-41,1,155,155
TXN-15319,2024-06-16,Pan 40,PAN-2404-41,5,155,775
TXN-15320,2024-06-16,Azithral 500,AZI-2404-28,3,118.5,355.5
TXN-15321,2024-06-16,Azithral 500,AZI-2404-28,4,118.5,474
TXN-15322,2024-06-16,Allegra 120,ALL-2404-16,4,198,792
TXN-15323,2024-06-16,Telma 40,TEL-2405-85,2,220,440
TXN-15324,2024-06-16,Dolo 650,DOL-2404-55,8,30,240
TXN-15325,2024-06-16,Glycomet 500,GLY-2405-45,3,22.5,67.5
TXN-15326,2024-06-16,Allegra 120,ALL-2405-63,1,198,198
TXN-15327,2024-06-17,Allegra 120,ALL-2405-63,5,198,990
TXN-15328,2024-06-17,Allegra 120,ALL-2405-91,5,198,990
TXN-15329,2024-06-17,Glycomet 500,,3,22.5,67.5
TXN-15330,2024-06-17,Pan 40,PAN-2405-38,1,155,155
TXN-15331,2024-06-17,Azithral 500,AZI-2404-28,3,118.5,355.5
TXN-15332,2024-06-17,Azithral 500,AZI-2405-91,1,118.5,118.5
TXN-15333,2024-06-17,Glycomet 500,GLY-2404-57,5,22.5,112.5
TXN-15334,2024-06-17,Allegra 120,ALL-2404-16,2,198,396
TXN-15335,2024-06-17,Glycomet 500,GLY-2405-45,5,22.5,112.5
TXN-15336,2024-06-17,Telma 40,TEL-2405-85,1,220,220
TXN-15337,2024-06-17,Telma 40,TEL-2405-85,4,220,880
TXN-15338,2024-06-17,Pan 40,,3,155,465
TXN-15339,2024-06-17,Allegra 120,ALL-2405-91,5,198,990
TXN-15340,2024-06-17,Dolo 650,DOL-2405-35,4,30,120
TXN-15341,2024-06-18,Glycomet 500,GLY-2405-32,3,22.5,67.5
TXN-15342,2024-06-18,Telma 40,TEL-2406-65,1,220,220
TXN-15343,2024-06-18,Allegra 120,ALL-2405-91,3,198,594
TXN-15344,2024-06-18,Azithral 500,AZI-2405-91,1,118.5,118.5
TXN-15345,2024-06-18,Dolo 650,DOL-2406-77,8,30,240
TXN-15346,2024-06-18,Telma 40,TEL-2405-85,1,220,220
TXN-15347,2024-06-18,Azithral 500,AZI-2406-75,3,118.5,355.5
TXN-15348,2024-06-18,Azithral 500,AZI-2405-58,2,118.5,237
TXN-15349,2024-06-18,Pan 40,PAN-2405-18,1,155,155
TXN-15350,2024-06-19,Azithral 500,AZI-2405-91,2,118.5,237
TXN-15351,2024-06-19,Allegra 120,ALL-2405-91,3,198,594
TXN-15352,2024-06-19,Azithral 500,AZI-2406-75,4,118.5,474
TXN-15353,2024-06-19,Pan 40,PAN-2405-18,1,155,155
TXN-15354,2024-06-19,Dolo 650,DOL-2406-77,4,30,120
TXN-15355,2024-06-20,Allegra 120,ALL-2405-91,1,198,198
TXN-15356,2024-06-20,Dolo 650,,7,30,210
TXN-15357,2024-06-20,Dolo 650,DOL-2405-47,7,30,210
TXN-15358,2024-06-20,Allegra 120,ALL-2406-15,3,198,594
TXN-15359,2024-06-20,Azithral 500,AZI-2406-75,1,118.5,118.5
TXN-15360,2024-06-20,Dolo 650,DOL-2406-77,6,30,180
TXN-15361,2024-06-20,Glycomet 500,GLY-2405-45,1,22.5,22.5
TXN-15362,2024-06-20,Glycomet 500,GLY-2406-67,3,22.5,67.5
TXN-15363,2024-06-20,Telma 40,TEL-2406-65,5,220,1100
TXN-15364,2024-06-20,Dolo 650,DOL-2405-35,8,30,240
TXN-15365,2024-06-20,Telma 40,TEL-2405-79,5,220,1100
TXN-15366,2024-06-20,Azithral 500,AZI-2405-58,2,118.5,237
TXN-15367,2024-06-20,Azithral 500,AZI-2406-75,4,118.5,474
TXN-15368,2024-06-21,Glycomet 500,GLY-2405-32,4,22.5,90
TXN-15369,2024-06-21,Allegra 120,ALL-2406-15,5,198,990
TXN-15370,2024-06-21,Pan 40,PAN-2405-38,1,155,155
TXN-15371,2024-06-21,Pan 40,PAN-2405-38,1,155,155
TXN-15372,2024-06-21,Azithral 500,AZI-2406-75,3,118.5,355.5
TXN-15373,2024-06-21,Telma 40,TEL-2405-85,3,220,660
TXN-15374,2024-06-21,Dolo 650,DOL-2405-35,7,30,210
TXN-15375,2024-06-21,Glycomet 500,GLY-2405-45,2,22.5,45
TXN-15376,2024-06-21,Allegra 120,ALL-2406-15,1,198,198
TXN-15377,2024-06-21,Glycomet 500,GLY-2406-67,1,22.5,22.5
TXN-15378,2024-06-21,Glycomet 500,GLY-2405-45,2,22.5,45
TXN-15379,2024-06-21,Telma 40,TEL-2405-79,5,220,1100
TXN-15380,2024-06-22,Glycomet 500,GLY-2405-45,4,22.5,90
TXN-15381,2024-06-22,Glycomet 500,GLY-2405-32,2,22.5,45
TXN-15382,2024-06-22,Dolo 650,DOL-2406-77,6,30,180
TXN-15383,2024-06-22,Azithral 500,AZI-2406-75,2,118.5,237
TXN-15384,2024-06-22,Dolo 650,DOL-2405-35,7,30,210
TXN-15385,2024-06-22,Glycomet 500,GLY-2405-32,3,22.5,67.5
TXN-15386,2024-06-22,Telma 40,TEL-2406-65,2,220,440
TXN-15387,2024-06-22,Dolo 650,DOL-2406-77,6,30,180
TXN-15388,2024-06-22,Azithral 500,AZI-2405-91,1,118.5,118.5
TXN-15389,2024-06-22,Allegra 120,ALL-2406-15,3,198,594
TXN-15390,2024-06-23,Telma 40,TEL-2406-65,3,220,660
TXN-15391,2024-06-23,Glycomet 500,GLY-2406-67,3,22.5,67.5
TXN-15392,2024-06-23,Telma 40,TEL-2406-65,1,220,220
TXN-15393,2024-06-23,Dolo 650,DOL-2405-35,9,30,270
TXN-15394,2024-06-23,Allegra 120,ALL-2405-63,3,198,594
TXN-15395,2024-06-23,Dolo 650,DOL-2405-47,5,30,150
TXN-15396,2024-06-23,Dolo 650,DOL-2405-47,8,30,240
TXN-15397,2024-06-23,Allegra 120,ALL-2405-91,1,198,198
TXN-15398,2024-06-23,Azithral 500,AZI-2406-75,3,118.5,355.5
TXN-15399,2024-06-23,Pan 40,PAN-2405-38,1,155,155
TXN-15400,2024-06-23,Azithral 500,AZI-2405-58,5,118.5,592.5
TXN-15401,2024-06-23,Dolo 650,DOL-2405-35,9,30,270
TXN-15402,2024-06-23,Azithral 500,AZI-2405-91,3,118.5,355.5
TXN-15403,2024-06-24,Allegra 120,ALL-2406-15,4,198,792
TXN-15404,2024-06-24,Allegra 120,ALL-2405-63,5,198,990
TXN-15405,2024-06-24,Dolo 650,DOL-2406-77,9,30,270
TXN-15406,2024-06-24,Glycomet 500,GLY-2406-67,3,22.5,67.5
TXN-15407,2024-06-24,Allegra 120,ALL-2406-15,1,198,198
TXN-15408,2024-06-24,Pan 40,PAN-2406-36,4,155,620
TXN-15409,2024-06-24,Telma 40,TEL-2406-65,2,220,440
TXN-15410,2024-06-24,Allegra 120,ALL-2405-91,4,198,792
TXN-15411,2024-06-24,Azithral 500,AZI-2406-75,2,118.5,237
TXN-15412,2024-06-24,Dolo 650,DOL-2405-47,7,30,210
TXN-15413,2024-06-24,Allegra 120,ALL-2406-15,2,198,396
TXN-15414,2024-06-25,Telma 40,TEL-2405-79,5,220,1100
TXN-15415,2024-06-25,Telma 40,,3,220,660
TXN-15416,2024-06-25,Dolo 650,DOL-2406-77,6,30,180
TXN-15417,2024-06-25,Azithral 500,AZI-2405-91,1,118.5,118.5
TXN-15418,2024-06-25,Allegra 120,ALL-2405-91,4,198,792
TXN-15419,2024-06-25,Allegra 120,ALL-2405-91,5,198,990
TXN-15420,2024-06-25,Dolo 650,DOL-2405-35,7,30,210
TXN-15421,2024-06-25,Telma 40,TEL-2406-65,5,220,1100
TXN-15422,2024-06-25,Azithral 500,AZI-2405-58,3,118.5,355.5
TXN-15423,2024-06-25,Azithral 500,AZI-2405-58,1,118.5,118.5
TXN-15424,2024-06-25,Azithral 500,AZI-2405-91,1,118.5,118.5
TXN-15425,2024-06-25,Allegra 120,ALL-2405-91,2,198,396
TXN-15426,2024-06-25,Azithral 500,AZI-2406-75,5,118.5,592.5
TXN-15427,2024-06-25,Allegra 120,ALL-2406-15,3,198,594
TXN-15428,2024-06-25,Pan 40,PAN-2405-38,4,155,620
TXN-15429,2024-06-26,Allegra 120,ALL-2405-63,5,198,990
TXN-15430,2024-06-26,Azithral 500,AZI-2406-75,4,118.5,474
TXN-15431,2024-06-26,Azithral 500,AZI-2405-58,4,118.5,474
TXN-15432,2024-06-26,Glycomet 500,GLY-2405-32,2,22.5,45
TXN-15433,2024-06-26,Telma 40,TEL-2406-65,5,220,1100
TXN-15434,2024-06-26,Telma 40,TEL-2405-79,2,220,440
TXN-15435,2024-06-26,Dolo 650,DOL-2406-77,6,30,180
TXN-15436,2024-06-26,Allegra 120,ALL-2405-91,5,198,990
TXN-15437,2024-06-26,Glycomet 500,,5,22.5,112.5
TXN-15438,2024-06-26,Pan 40,PAN-2405-38,4,155,620
TXN-15439,2024-06-26,Glycomet 500,GLY-2406-67,1,22.5,22.5
TXN-15440,2024-06-26,Glycomet 500,GLY-2405-45,5,22.5,112.5
TXN-15441,2024-06-27,Azithral 500,AZI-2406-75,3,118.5,355.5
TXN-15442,2024-06-27,Azithral 500,AZI-2406-75,3,118.5,355.5
TXN-15443,2024-06-27,Telma 40,TEL-2405-85,5,220,1100
TXN-15444,2024-06-27,Telma 40,TEL-2405-79,3,220,660
TXN-15445,2024-06-27,Azithral 500,AZI-2405-91,2,118.5,237
TXN-15446,2024-06-27,Glycomet 500,GLY-2405-32,5,22.5,112.5
TXN-15447,2024-06-27,Glycomet 500,GLY-2406-67,1,22.5,22.5
TXN-15448,2024-06-27,Glycomet 500,GLY-2406-67,1,22.5,22.5
TXN-15449,2024-06-27,Dolo 650,DOL-2406-77,4,30,120
TXN-15450,2024-06-27,Telma 40,TEL-2406-65,4,220,880
TXN-15451,2024-06-27,Glycomet 500,GLY-2406-67,4,22.5,90
TXN-15452,2024-06-27,Dolo 650,DOL-2405-35,6,30,180
TXN-15453,2024-06-28,Telma 40,TEL-2405-79,1,220,220
TXN-15454,2024-06-28,Pan 40,PAN-2405-38,2,155,310
TXN-15455,2024-06-28,Pan 40,PAN-2406-36,2,155,310
TXN-15456,2024-06-28,Azithral 500,AZI-2405-58,1,118.5,118.5
TXN-15457,2024-06-28,Azithral 500,AZI-2405-58,5,118.5,592.5
TXN-15458,2024-06-28,Azithral 500,AZI-2405-58,1,118.5,118.5
TXN-15459,2024-06-28,Pan 40,PAN-2405-18,3,155,465
TXN-15460,2024-06-28,Azithral 500,AZI-2405-91,5,118.5,592.5
TXN-15461,2024-06-28,Pan 40,PAN-2405-18,4,155,620
TXN-15462,2024-06-29,Allegra 120,ALL-2405-63,3,198,594
TXN-15463,2024-06-29,Pan 40,PAN-2406-36,1,155,155
TXN-15464,2024-06-29,Telma 40,TEL-2405-79,1,2200,220
TXN-15465,2024-06-29,Pan 40,PAN-2406-36,5,155,775
TXN-15466,2024-06-29,Telma 40,TEL-2406-65,3,220,660
TXN-15467,2023-01-01,Azithral 500,AZI-2406-75,2,118.5,237
TXN-15468,2024-06-29,Allegra 120,ALL-2405-63,1,198,198
TXN-15469,2024-06-29,Azithral 500,,3,118.5,355.5
TXN-15470,2024-06-30,Glycomet 500,GLY-2406-67,5,22.5,112.5
TXN-15471,2024-06-30,Telma 40,TEL-2405-85,1,220,220
TXN-15472,2024-06-30,Pan 40,PAN-2405-18,1,155,155
TXN-15473,2024-06-30,Telma 40,TEL-2405-85,2,220,440
TXN-15474,2024-06-30,Telma 40,TEL-2405-85,1,220,220
TXN-15475,2024-06-30,Dolo 650,DOL-2406-77,7,30,210
TXN-15476,2024-06-30,Glycomet 500,GLY-2405-32,5,22.5,112.5
TXN-15477,2024-06-30,Allegra 120,ALL-2405-91,1,198,198
TXN-15478,2024-06-30,Dolo 650,DOL-2406-77,8,30,240
TXN-15479,2024-06-30,Azithral 500,AZI-2405-91,4,118.5,474
TXN-15480,2024-06-30,Telma 40,TEL-2406-65,4,220,880
TXN-15481,2024-07-01,Glycomet 500,GLY-2406-67,5,22.5,112.5
TXN-15482,2024-07-01,Azithral 500,AZI-2405-91,2,118.5,237
TXN-15483,2024-07-01,Glycomet 500,GLY-2405-32,2,22.5,45
TXN-15484,2024-07-01,Glycomet 500,GLY-2405-32,2,22.5,45
TXN-15485,2024-07-01,Telma 40,TEL-2405-85,2,220,440
TXN-15486,2024-07-01,Dolo 650,DOL-2406-77,9,30,270
TXN-15487,2024-07-01,Pan 40,PAN-2405-18,1,155,155
TXN-15488,2024-07-01,Allegra 120,,1,198,198
TXN-15489,2024-07-01,Allegra 120,ALL-2405-91,4,198,792
TXN-15490,2024-07-01,Dolo 650,DOL-2405-47,6,30,180
TXN-15491,2024-07-01,Allegra 120,ALL-2405-63,4,198,792
TXN-15492,2024-07-02,Azithral 500,AZI-2405-91,1,118.5,118.5
TXN-15493,2024-07-02,Pan 40,PAN-2406-36,2,155,310
TXN-15494,2024-07-02,Azithral 500,,2,118.5,237
TXN-15495,2024-07-02,Dolo 650,DOL-2405-47,5,30,150
TXN-15496,2024-07-02,Glycomet 500,GLY-2405-45,5,22.5,112.5
TXN-15497,2024-07-02,Dolo 650,DOL-2405-47,5,30,150
TXN-15498,2024-07-03,Pan 40,PAN-2405-18,4,155,620
TXN-15499,2024-07-03,Telma 40,TEL-2405-79,4,220,880
TXN-15500,2024-07-03,Azithral 500,AZI-2405-58,5,118.5,592.5
TXN-15501,2024-07-03,Telma 40,TEL-2405-79,5,220,1100
TXN-15502,2024-07-03,Pan 40,PAN-2405-38,4,155,620
TXN-15503,2024-07-03,Allegra 120,ALL-2406-15,1,198,198
TXN-15504,2024-07-03,Dolo 650,DOL-2405-35,7,30,210
TXN-15505,2024-07-03,Azithral 500,AZI-2405-58,2,118.5,237
TXN-15506,2024-07-03,Dolo 650,DOL-2406-77,7,30,210
TXN-15507,2024-07-03,Telma 40,TEL-2405-85,4,220,880
TXN-15508,2024-07-04,Azithral 500,AZI-2406-75,1,118.5,118.5
TXN-15509,2024-07-04,Dolo 650,DOL-2405-35,7,30,210
TXN-15510,2024-07-04,Pan 40,PAN-2405-18,5,155,775
TXN-15511,2024-07-04,Dolo 650,DOL-2405-47,6,30,180
TXN-15512,2023-01-01,Allegra 120,ALL-2406-15,1,198,198
TXN-15513,2024-07-04,Glycomet 500,,2,22.5,45
TXN-15514,2024-07-04,Glycomet 500,,2,22.5,45
TXN-15515,2024-07-04,Dolo 650,DOL-2405-47,5,30,150
TXN-15516,2024-07-04,Pan 40,PAN-2406-36,3,155,465
TXN-15517,2024-07-04,Telma 40,TEL-2405-85,1,220,220
TXN-15518,2024-07-04,Allegra 120,,5,198,990
TXN-15519,2024-07-04,Allegra 120,ALL-2406-15,3,198,594
TXN-15520,2024-07-04,Azithral 500,AZI-2406-75,2,118.5,237
TXN-15521,2024-07-04,Allegra 120,ALL-2405-91,5,198,990
TXN-15522,2024-07-04,Allegra 120,ALL-2405-91,3,198,594
TXN-15523,2024-07-05,Pan 40,PAN-2406-36,4,155,620
TXN-15524,2024-07-05,Allegra 120,ALL-2405-91,3,198,594
TXN-15525,2024-07-05,Allegra 120,,1,198,198
TXN-15526,2024-07-05,Allegra 120,ALL-2405-91,5,198,990
TXN-15527,2024-07-05,Azithral 500,,1,118.5,118.5
TXN-15528,2024-07-05,Pan 40,,1,155,155
TXN-15529,2024-07-05,Telma 40,,3,220,660
TXN-15530,2024-07-05,Azithral 500,AZI-2405-58,3,118.5,355.5
TXN-15531,2024-07-05,Dolo 650,DOL-2405-47,5,30,150
TXN-15532,2024-07-05,Dolo 650,DOL-2405-35,6,30,180
TXN-15533,2024-07-05,Azithral 500,AZI-2405-91,1,118.5,118.5
TXN-15534,2024-07-05,Allegra 120,ALL-2405-91,5,198,990
TXN-15535,2024-07-05,Allegra 120,ALL-2406-15,5,198,990
TXN-15536,2024-07-06,Dolo 650,DOL-2407-59,7,30,210
TXN-15537,2024-07-06,Azithral 500,AZI-2405-58,4,118.5,474
TXN-15538,2024-07-06,Allegra 120,ALL-2405-63,1,198,198
TXN-15539,2024-07-06,Allegra 120,ALL-2405-63,5,198,990
TXN-15540,2024-07-06,Telma 40,TEL-2407-95,2,220,440
TXN-15541,2024-07-06,Dolo 650,DOL-2405-47,6,30,180
TXN-15542,2024-07-06,Azithral 500,AZI-2406-75,3,118.5,355.5
TXN-15543,2024-07-07,Azithral 500,AZI-2405-58,1,118.5,118.5
TXN-15544,2024-07-07,Glycomet 500,GLY-2406-67,4,22.5,90
TXN-15545,2024-07-07,Azithral 500,AZI-2405-58,3,118.5,355.5
TXN-15546,2024-07-07,Dolo 650,DOL-2405-47,8,30,240
TXN-15547,2024-07-07,Allegra 120,ALL-2407-63,2,198,396
TXN-15548,2024-07-07,Pan 40,PAN-2407-49,4,155,620
TXN-15549,2024-07-07,Allegra 120,ALL-2406-15,4,198,792
TXN-15550,2024-07-07,Telma 40,TEL-2406-65,5,220,1100
TXN-15551,2024-07-07,Telma 40,TEL-2406-65,1,220,220
TXN-15552,2024-07-07,Pan 40,PAN-2407-49,4,155,620
TXN-15553,2024-07-07,Allegra 120,ALL-2407-63,5,198,990
TXN-15554,2024-07-07,Telma 40,TEL-2406-65,2,220,440
TXN-15555,2024-07-07,Allegra 120,ALL-2406-15,1,198,198
TXN-15556,2024-07-07,Allegra 120,ALL-2406-15,4,198,792
TXN-15557,2024-07-08,Pan 40,,4,155,620
TXN-15558,2024-07-08,Glycomet 500,GLY-2407-36,3,22.5,67.5
TXN-15559,2024-07-08,Dolo 650,DOL-2406-77,4,30,120
TXN-15560,2024-07-08,Allegra 120,ALL-2407-63,5,198,990
TXN-15561,2024-07-08,Telma 40,TEL-2406-65,4,220,880
TXN-15562,2024-07-08,Azithral 500,AZI-2407-35,5,118.5,592.5
TXN-15563,2024-07-08,Allegra 120,,1,198,198
TXN-15564,2024-07-08,Telma 40,TEL-2407-95,3,220,660
TXN-15565,2024-07-08,Telma 40,TEL-2405-85,2,220,440
TXN-15566,2024-07-08,Azithral 500,AZI-2406-75,2,118.5,237
TXN-15567,2024-07-08,Allegra 120,,1,198,198
TXN-15568,2024-07-08,Azithral 500,,3,118.5,355.5
TXN-15569,2024-07-08,Dolo 650,DOL-2406-77,10,30,300
TXN-15570,2024-07-09,Dolo 650,DOL-2407-59,8,30,240
TXN-15571,2024-07-09,Allegra 120,ALL-2405-63,2,198,396
TXN-15572,2024-07-09,Glycomet 500,GLY-2405-32,1,22.5,22.5
TXN-15573,2024-07-09,Allegra 120,ALL-2406-15,3,198,594
TXN-15574,2024-07-09,Telma 40,TEL-2405-85,1,220,220
TXN-15575,2024-07-09,Dolo 650,DOL-2406-77,8,30,240
TXN-15576,2024-07-09,Azithral 500,AZI-2406-75,4,118.5,474
TXN-15577,2024-07-09,Dolo 650,DOL-2407-59,6,30,180
TXN-15578,2024-07-09,Azithral 500,AZI-2405-58,5,118.5,592.5
TXN-15579,2024-07-09,Allegra 120,ALL-2407-63,1,198,198
